Timestamp,Model,Process,Metric,Score
2025-09-16 10:51:22,Model 17,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 10:51:22,Model 17,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 10:58:23,Model 18,Validation,MSE,0.0101
2025-09-16 10:58:23,Model 18,Validation,MAE,0.0648
2025-09-16 10:58:23,Model 18,Validation,MAPE,0.1343
2025-09-16 10:58:23,Model 18,Validation,R2,0.1230
2025-09-16 10:58:23,Model 18,Validation,EVS,0.1391
2025-09-16 10:58:23,Model 18,Test,MSE,0.0108
2025-09-16 10:58:23,Model 18,Test,MAE,0.0810
2025-09-16 10:58:23,Model 18,Test,MAPE,0.1815
2025-09-16 10:58:23,Model 18,Test,R2,0.1645
2025-09-16 10:58:23,Model 18,Test,EVS,0.2418
2025-09-16 10:58:23,Model 18,encrypted-fhe,MSE,0.0152
2025-09-16 10:58:23,Model 18,encrypted-fhe,MAE,0.0950
2025-09-16 10:58:23,Model 18,encrypted-fhe,MAPE,0.2493
2025-09-16 10:58:23,Model 18,encrypted-fhe,R2,-1.1923
2025-09-16 10:58:23,Model 18,encrypted-fhe,EVS,0.1284
2025-09-16 10:58:23,Model 18,Validation,Time,122.2684
2025-09-16 10:58:23,Model 18,Test,Time,0.0012
2025-09-16 10:58:23,Model 18,encrypted-fhe,Time,54.3985
2025-09-16 10:58:23,Model 18,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 10:58:23,Model 18,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 10:58:23,Model 18,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 10:58:23,Model 18,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 10:58:23,Model 18,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:15:32,Model 19,Validation,MSE,0.0108
2025-09-16 11:15:32,Model 19,Validation,MAE,0.0685
2025-09-16 11:15:32,Model 19,Validation,MAPE,0.1456
2025-09-16 11:15:32,Model 19,Validation,R2,0.1586
2025-09-16 11:15:32,Model 19,Validation,EVS,0.1797
2025-09-16 11:15:32,Model 19,Test,MSE,0.0091
2025-09-16 11:15:32,Model 19,Test,MAE,0.0753
2025-09-16 11:15:32,Model 19,Test,MAPE,0.1803
2025-09-16 11:15:32,Model 19,Test,R2,0.2951
2025-09-16 11:15:32,Model 19,Test,EVS,0.4966
2025-09-16 11:15:32,Model 19,encrypted-fhe,MSE,0.0136
2025-09-16 11:15:32,Model 19,encrypted-fhe,MAE,0.0823
2025-09-16 11:15:32,Model 19,encrypted-fhe,MAPE,0.2316
2025-09-16 11:15:32,Model 19,encrypted-fhe,R2,-0.7629
2025-09-16 11:15:32,Model 19,encrypted-fhe,EVS,0.0804
2025-09-16 11:15:32,Model 19,Validation,Time,142.9492
2025-09-16 11:15:32,Model 19,Test,Time,0.0016
2025-09-16 11:15:32,Model 19,encrypted-fhe,Time,54.4226
2025-09-16 11:15:32,Model 19,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:15:32,Model 19,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:15:32,Model 19,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:15:32,Model 19,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:15:32,Model 19,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:22:56,Model 20,Validation,MSE,0.0164
2025-09-16 11:22:56,Model 20,Validation,MAE,0.1003
2025-09-16 11:22:56,Model 20,Validation,MAPE,0.2217
2025-09-16 11:22:56,Model 20,Validation,R2,-0.3564
2025-09-16 11:22:56,Model 20,Validation,EVS,0.0583
2025-09-16 11:22:56,Model 20,Test,MSE,0.0185
2025-09-16 11:22:56,Model 20,Test,MAE,0.1017
2025-09-16 11:22:56,Model 20,Test,MAPE,0.2498
2025-09-16 11:22:56,Model 20,Test,R2,-0.4973
2025-09-16 11:22:56,Model 20,Test,EVS,-0.2126
2025-09-16 11:22:56,Model 20,encrypted-fhe,MSE,0.0321
2025-09-16 11:22:56,Model 20,encrypted-fhe,MAE,0.1537
2025-09-16 11:22:56,Model 20,encrypted-fhe,MAPE,0.3755
2025-09-16 11:22:56,Model 20,encrypted-fhe,R2,-4.0864
2025-09-16 11:22:56,Model 20,encrypted-fhe,EVS,0.2089
2025-09-16 11:22:56,Model 20,Validation,Time,13.3349
2025-09-16 11:22:56,Model 20,Test,Time,0.0015
2025-09-16 11:22:56,Model 20,encrypted-fhe,Time,44.1496
2025-09-16 11:22:56,Model 20,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:22:56,Model 20,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:22:56,Model 20,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:22:56,Model 20,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:22:56,Model 20,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:33:24,Model 21,Validation,MSE,0.0096
2025-09-16 11:33:24,Model 21,Validation,MAE,0.0708
2025-09-16 11:33:24,Model 21,Validation,MAPE,0.1400
2025-09-16 11:33:24,Model 21,Validation,R2,0.2369
2025-09-16 11:33:24,Model 21,Validation,EVS,0.3072
2025-09-16 11:33:24,Model 21,Test,MSE,0.0091
2025-09-16 11:33:24,Model 21,Test,MAE,0.0757
2025-09-16 11:33:24,Model 21,Test,MAPE,0.1641
2025-09-16 11:33:24,Model 21,Test,R2,0.3101
2025-09-16 11:33:24,Model 21,Test,EVS,0.4355
2025-09-16 11:33:24,Model 21,encrypted-fhe,MSE,0.0100
2025-09-16 11:33:24,Model 21,encrypted-fhe,MAE,0.0780
2025-09-16 11:33:24,Model 21,encrypted-fhe,MAPE,0.2067
2025-09-16 11:33:24,Model 21,encrypted-fhe,R2,-0.3228
2025-09-16 11:33:24,Model 21,encrypted-fhe,EVS,-0.2102
2025-09-16 11:33:24,Model 21,Validation,Time,12.6069
2025-09-16 11:33:24,Model 21,Test,Time,0.0013
2025-09-16 11:33:24,Model 21,encrypted-fhe,Time,44.2245
2025-09-16 11:33:24,Model 21,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:33:24,Model 21,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:33:24,Model 21,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:33:24,Model 21,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:33:24,Model 21,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:38:49,Model 22,Validation,MSE,0.0114
2025-09-16 11:38:49,Model 22,Validation,MAE,0.0766
2025-09-16 11:38:49,Model 22,Validation,MAPE,0.1658
2025-09-16 11:38:49,Model 22,Validation,R2,0.0246
2025-09-16 11:38:49,Model 22,Validation,EVS,0.1033
2025-09-16 11:38:49,Model 22,Test,MSE,0.0098
2025-09-16 11:38:49,Model 22,Test,MAE,0.0786
2025-09-16 11:38:49,Model 22,Test,MAPE,0.1874
2025-09-16 11:38:49,Model 22,Test,R2,0.2547
2025-09-16 11:38:49,Model 22,Test,EVS,0.3653
2025-09-16 11:38:49,Model 22,encrypted-fhe,MSE,0.0282
2025-09-16 11:38:49,Model 22,encrypted-fhe,MAE,0.1165
2025-09-16 11:38:49,Model 22,encrypted-fhe,MAPE,0.3184
2025-09-16 11:38:49,Model 22,encrypted-fhe,R2,-2.7002
2025-09-16 11:38:49,Model 22,encrypted-fhe,EVS,-1.3389
2025-09-16 11:38:49,Model 22,Validation,Time,13.6932
2025-09-16 11:38:49,Model 22,Test,Time,0.0029
2025-09-16 11:38:49,Model 22,encrypted-fhe,Time,44.1875
2025-09-16 11:38:49,Model 22,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:38:49,Model 22,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:38:49,Model 22,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:38:49,Model 22,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:38:49,Model 22,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:41:41,Model 23,Validation,MSE,0.0098
2025-09-16 11:41:41,Model 23,Validation,MAE,0.0720
2025-09-16 11:41:41,Model 23,Validation,MAPE,0.1398
2025-09-16 11:41:41,Model 23,Validation,R2,0.1894
2025-09-16 11:41:41,Model 23,Validation,EVS,0.2583
2025-09-16 11:41:41,Model 23,Test,MSE,0.0118
2025-09-16 11:41:41,Model 23,Test,MAE,0.0888
2025-09-16 11:41:41,Model 23,Test,MAPE,0.2050
2025-09-16 11:41:41,Model 23,Test,R2,0.0685
2025-09-16 11:41:41,Model 23,Test,EVS,0.2136
2025-09-16 11:41:41,Model 23,encrypted-fhe,MSE,0.0055
2025-09-16 11:41:41,Model 23,encrypted-fhe,MAE,0.0582
2025-09-16 11:41:41,Model 23,encrypted-fhe,MAPE,0.1501
2025-09-16 11:41:41,Model 23,encrypted-fhe,R2,0.3569
2025-09-16 11:41:41,Model 23,encrypted-fhe,EVS,0.4803
2025-09-16 11:41:41,Model 23,Validation,Time,12.4171
2025-09-16 11:41:41,Model 23,Test,Time,0.0011
2025-09-16 11:41:41,Model 23,encrypted-fhe,Time,44.3553
2025-09-16 11:41:41,Model 23,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:41:41,Model 23,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:41:41,Model 23,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:41:41,Model 23,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:41:41,Model 23,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 11:45:34,Model 24,Validation,MSE,0.0096
2025-09-16 11:45:34,Model 24,Validation,MAE,0.0665
2025-09-16 11:45:34,Model 24,Validation,MAPE,0.1443
2025-09-16 11:45:34,Model 24,Validation,R2,0.2310
2025-09-16 11:45:34,Model 24,Validation,EVS,0.2703
2025-09-16 11:45:34,Model 24,Test,MSE,0.0089
2025-09-16 11:45:34,Model 24,Test,MAE,0.0717
2025-09-16 11:45:34,Model 24,Test,MAPE,0.1707
2025-09-16 11:45:34,Model 24,Test,R2,0.3208
2025-09-16 11:45:34,Model 24,Test,EVS,0.3480
2025-09-16 11:45:34,Model 24,encrypted-fhe,MSE,0.0138
2025-09-16 11:45:34,Model 24,encrypted-fhe,MAE,0.0767
2025-09-16 11:45:34,Model 24,encrypted-fhe,MAPE,0.2097
2025-09-16 11:45:34,Model 24,encrypted-fhe,R2,-1.1647
2025-09-16 11:45:34,Model 24,encrypted-fhe,EVS,-0.3739
2025-09-16 11:45:34,Model 24,Validation,Time,13.5542
2025-09-16 11:45:34,Model 24,Test,Time,0.0007
2025-09-16 11:45:34,Model 24,encrypted-fhe,Time,44.4217
2025-09-16 11:45:34,Model 24,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 11:45:34,Model 24,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 11:45:34,Model 24,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 11:45:34,Model 24,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 11:45:34,Model 24,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:00:21,Model 25,Validation,MSE,0.0153
2025-09-16 12:00:21,Model 25,Validation,MAE,0.0959
2025-09-16 12:00:21,Model 25,Validation,MAPE,0.1841
2025-09-16 12:00:21,Model 25,Validation,R2,-0.4168
2025-09-16 12:00:21,Model 25,Validation,EVS,-0.0837
2025-09-16 12:00:21,Model 25,Test,MSE,0.0169
2025-09-16 12:00:21,Model 25,Test,MAE,0.1138
2025-09-16 12:00:21,Model 25,Test,MAPE,0.2329
2025-09-16 12:00:21,Model 25,Test,R2,-0.3342
2025-09-16 12:00:21,Model 25,Test,EVS,-0.0012
2025-09-16 12:00:21,Model 25,encrypted-fhe,MSE,0.0095
2025-09-16 12:00:21,Model 25,encrypted-fhe,MAE,0.0759
2025-09-16 12:00:21,Model 25,encrypted-fhe,MAPE,0.1892
2025-09-16 12:00:21,Model 25,encrypted-fhe,R2,-0.0604
2025-09-16 12:00:21,Model 25,encrypted-fhe,EVS,0.0327
2025-09-16 12:00:21,Model 25,Validation,Time,14.4996
2025-09-16 12:00:21,Model 25,Test,Time,0.0026
2025-09-16 12:00:21,Model 25,encrypted-fhe,Time,44.3922
2025-09-16 12:00:21,Model 25,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:00:21,Model 25,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:00:21,Model 25,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:00:21,Model 25,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:00:21,Model 25,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:02:18,Model 26,Validation,MSE,0.0087
2025-09-16 12:02:18,Model 26,Validation,MAE,0.0682
2025-09-16 12:02:18,Model 26,Validation,MAPE,0.1400
2025-09-16 12:02:18,Model 26,Validation,R2,0.2717
2025-09-16 12:02:18,Model 26,Validation,EVS,0.2812
2025-09-16 12:02:18,Model 26,Test,MSE,0.0114
2025-09-16 12:02:18,Model 26,Test,MAE,0.0884
2025-09-16 12:02:18,Model 26,Test,MAPE,0.2105
2025-09-16 12:02:18,Model 26,Test,R2,0.0920
2025-09-16 12:02:18,Model 26,Test,EVS,0.2174
2025-09-16 12:02:18,Model 26,encrypted-fhe,MSE,0.0085
2025-09-16 12:02:18,Model 26,encrypted-fhe,MAE,0.0710
2025-09-16 12:02:18,Model 26,encrypted-fhe,MAPE,0.1883
2025-09-16 12:02:18,Model 26,encrypted-fhe,R2,-0.1208
2025-09-16 12:02:18,Model 26,encrypted-fhe,EVS,0.4382
2025-09-16 12:02:18,Model 26,Validation,Time,13.8884
2025-09-16 12:02:18,Model 26,Test,Time,0.0006
2025-09-16 12:02:18,Model 26,encrypted-fhe,Time,44.8411
2025-09-16 12:02:18,Model 26,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:02:18,Model 26,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:02:18,Model 26,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:02:18,Model 26,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:02:18,Model 26,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:07:03,Model 27,Validation,MSE,0.0232
2025-09-16 12:07:03,Model 27,Validation,MAE,0.1175
2025-09-16 12:07:03,Model 27,Validation,MAPE,0.2224
2025-09-16 12:07:03,Model 27,Validation,R2,-0.8643
2025-09-16 12:07:03,Model 27,Validation,EVS,0.0362
2025-09-16 12:07:03,Model 27,Test,MSE,0.0270
2025-09-16 12:07:03,Model 27,Test,MAE,0.1375
2025-09-16 12:07:03,Model 27,Test,MAPE,0.2845
2025-09-16 12:07:03,Model 27,Test,R2,-1.1633
2025-09-16 12:07:03,Model 27,Test,EVS,0.0991
2025-09-16 12:07:03,Model 27,encrypted-fhe,MSE,0.0184
2025-09-16 12:07:03,Model 27,encrypted-fhe,MAE,0.1096
2025-09-16 12:07:03,Model 27,encrypted-fhe,MAPE,0.2733
2025-09-16 12:07:03,Model 27,encrypted-fhe,R2,-1.2650
2025-09-16 12:07:03,Model 27,encrypted-fhe,EVS,-0.2676
2025-09-16 12:07:03,Model 27,Validation,Time,12.6094
2025-09-16 12:07:03,Model 27,Test,Time,0.0009
2025-09-16 12:07:03,Model 27,encrypted-fhe,Time,44.5334
2025-09-16 12:07:03,Model 27,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:07:03,Model 27,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:07:03,Model 27,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:07:03,Model 27,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:07:03,Model 27,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:10:54,Model 28,Validation,MSE,0.0095
2025-09-16 12:10:54,Model 28,Validation,MAE,0.0713
2025-09-16 12:10:54,Model 28,Validation,MAPE,0.1507
2025-09-16 12:10:54,Model 28,Validation,R2,0.2021
2025-09-16 12:10:54,Model 28,Validation,EVS,0.2375
2025-09-16 12:10:54,Model 28,Test,MSE,0.0083
2025-09-16 12:10:54,Model 28,Test,MAE,0.0675
2025-09-16 12:10:54,Model 28,Test,MAPE,0.1739
2025-09-16 12:10:54,Model 28,Test,R2,0.3795
2025-09-16 12:10:54,Model 28,Test,EVS,0.5563
2025-09-16 12:10:54,Model 28,encrypted-fhe,MSE,0.0094
2025-09-16 12:10:54,Model 28,encrypted-fhe,MAE,0.0718
2025-09-16 12:10:54,Model 28,encrypted-fhe,MAPE,0.2009
2025-09-16 12:10:54,Model 28,encrypted-fhe,R2,-0.1963
2025-09-16 12:10:54,Model 28,encrypted-fhe,EVS,0.4465
2025-09-16 12:10:54,Model 28,Validation,Time,12.7245
2025-09-16 12:10:54,Model 28,Test,Time,0.0007
2025-09-16 12:10:54,Model 28,encrypted-fhe,Time,44.7088
2025-09-16 12:10:54,Model 28,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:10:54,Model 28,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:10:54,Model 28,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:10:54,Model 28,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:10:54,Model 28,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:14:01,Model 29,Validation,MSE,0.0084
2025-09-16 12:14:01,Model 29,Validation,MAE,0.0651
2025-09-16 12:14:01,Model 29,Validation,MAPE,0.1287
2025-09-16 12:14:01,Model 29,Validation,R2,0.3047
2025-09-16 12:14:01,Model 29,Validation,EVS,0.3494
2025-09-16 12:14:01,Model 29,Test,MSE,0.0094
2025-09-16 12:14:01,Model 29,Test,MAE,0.0746
2025-09-16 12:14:01,Model 29,Test,MAPE,0.1801
2025-09-16 12:14:01,Model 29,Test,R2,0.2635
2025-09-16 12:14:01,Model 29,Test,EVS,0.2965
2025-09-16 12:14:01,Model 29,encrypted-fhe,MSE,0.0092
2025-09-16 12:14:01,Model 29,encrypted-fhe,MAE,0.0758
2025-09-16 12:14:01,Model 29,encrypted-fhe,MAPE,0.1965
2025-09-16 12:14:01,Model 29,encrypted-fhe,R2,-0.2263
2025-09-16 12:14:01,Model 29,encrypted-fhe,EVS,0.0029
2025-09-16 12:14:01,Model 29,Validation,Time,6.5029
2025-09-16 12:14:01,Model 29,Test,Time,0.0007
2025-09-16 12:14:01,Model 29,encrypted-fhe,Time,44.6893
2025-09-16 12:14:01,Model 29,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:14:01,Model 29,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:14:01,Model 29,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:14:01,Model 29,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:14:01,Model 29,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:35:42,Model 30,Validation,MSE,0.0202
2025-09-16 12:35:42,Model 30,Validation,MAE,0.1124
2025-09-16 12:35:42,Model 30,Validation,MAPE,0.2286
2025-09-16 12:35:42,Model 30,Validation,R2,-1.0971
2025-09-16 12:35:42,Model 30,Validation,EVS,-0.4729
2025-09-16 12:35:42,Model 30,Test,MSE,0.0229
2025-09-16 12:35:42,Model 30,Test,MAE,0.1321
2025-09-16 12:35:42,Model 30,Test,MAPE,0.2721
2025-09-16 12:35:42,Model 30,Test,R2,-0.8274
2025-09-16 12:35:42,Model 30,Test,EVS,-0.3422
2025-09-16 12:35:42,Model 30,encrypted-fhe,MSE,0.0267
2025-09-16 12:35:42,Model 30,encrypted-fhe,MAE,0.1233
2025-09-16 12:35:42,Model 30,encrypted-fhe,MAPE,0.3106
2025-09-16 12:35:42,Model 30,encrypted-fhe,R2,-3.0973
2025-09-16 12:35:42,Model 30,encrypted-fhe,EVS,-1.5527
2025-09-16 12:35:42,Model 30,Validation,Time,6.3616
2025-09-16 12:35:42,Model 30,Test,Time,0.0012
2025-09-16 12:35:42,Model 30,encrypted-fhe,Time,44.1720
2025-09-16 12:35:42,Model 30,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:35:42,Model 30,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:35:42,Model 30,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:35:42,Model 30,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:35:42,Model 30,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 12:38:48,Model 31,Validation,MSE,0.0345
2025-09-16 12:38:48,Model 31,Validation,MAE,0.1402
2025-09-16 12:38:48,Model 31,Validation,MAPE,0.2941
2025-09-16 12:38:48,Model 31,Validation,R2,-1.7499
2025-09-16 12:38:48,Model 31,Validation,EVS,-1.1690
2025-09-16 12:38:48,Model 31,Test,MSE,0.0448
2025-09-16 12:38:48,Model 31,Test,MAE,0.1684
2025-09-16 12:38:48,Model 31,Test,MAPE,0.3572
2025-09-16 12:38:48,Model 31,Test,R2,-2.7092
2025-09-16 12:38:48,Model 31,Test,EVS,-0.1383
2025-09-16 12:38:48,Model 31,encrypted-fhe,MSE,0.0608
2025-09-16 12:38:48,Model 31,encrypted-fhe,MAE,0.1878
2025-09-16 12:38:48,Model 31,encrypted-fhe,MAPE,0.4482
2025-09-16 12:38:48,Model 31,encrypted-fhe,R2,-9.1174
2025-09-16 12:38:48,Model 31,encrypted-fhe,EVS,-4.9435
2025-09-16 12:38:48,Model 31,Validation,Time,12.3735
2025-09-16 12:38:48,Model 31,Test,Time,0.0015
2025-09-16 12:38:48,Model 31,encrypted-fhe,Time,44.4972
2025-09-16 12:38:48,Model 31,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 12:38:48,Model 31,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 12:38:48,Model 31,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 12:38:48,Model 31,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 12:38:48,Model 31,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:07:18,Model 32,Validation,MSE,0.2470
2025-09-16 15:07:18,Model 32,Validation,MAE,0.4712
2025-09-16 15:07:18,Model 32,Validation,MAPE,0.9203
2025-09-16 15:07:18,Model 32,Validation,R2,-25.7310
2025-09-16 15:07:18,Model 32,Validation,EVS,-2.4671
2025-09-16 15:07:18,Model 32,Test,MSE,0.2794
2025-09-16 15:07:18,Model 32,Test,MAE,0.4952
2025-09-16 15:07:18,Model 32,Test,MAPE,0.9578
2025-09-16 15:07:18,Model 32,Test,R2,-21.0186
2025-09-16 15:07:18,Model 32,Test,EVS,-1.5106
2025-09-16 15:07:18,Model 32,encrypted-fhe,MSE,0.1727
2025-09-16 15:07:18,Model 32,encrypted-fhe,MAE,0.3934
2025-09-16 15:07:18,Model 32,encrypted-fhe,MAPE,0.8548
2025-09-16 15:07:18,Model 32,encrypted-fhe,R2,-21.2587
2025-09-16 15:07:18,Model 32,encrypted-fhe,EVS,-1.0072
2025-09-16 15:07:18,Model 32,Validation,Time,14.8979
2025-09-16 15:07:18,Model 32,Test,Time,0.0022
2025-09-16 15:07:18,Model 32,encrypted-fhe,Time,54.3718
2025-09-16 15:07:18,Model 32,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:07:18,Model 32,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 15:07:18,Model 32,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:07:18,Model 32,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:07:18,Model 32,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:10:11,Model 33,Validation,MSE,0.0088
2025-09-16 15:10:11,Model 33,Validation,MAE,0.0686
2025-09-16 15:10:11,Model 33,Validation,MAPE,0.1459
2025-09-16 15:10:11,Model 33,Validation,R2,0.2754
2025-09-16 15:10:11,Model 33,Validation,EVS,0.2945
2025-09-16 15:10:11,Model 33,Test,MSE,0.0109
2025-09-16 15:10:11,Model 33,Test,MAE,0.0822
2025-09-16 15:10:11,Model 33,Test,MAPE,0.2020
2025-09-16 15:10:11,Model 33,Test,R2,0.1523
2025-09-16 15:10:11,Model 33,Test,EVS,0.2380
2025-09-16 15:10:11,Model 33,encrypted-fhe,MSE,0.0091
2025-09-16 15:10:11,Model 33,encrypted-fhe,MAE,0.0757
2025-09-16 15:10:11,Model 33,encrypted-fhe,MAPE,0.1996
2025-09-16 15:10:11,Model 33,encrypted-fhe,R2,-0.2596
2025-09-16 15:10:11,Model 33,encrypted-fhe,EVS,0.4828
2025-09-16 15:10:11,Model 33,Validation,Time,14.3103
2025-09-16 15:10:11,Model 33,Test,Time,0.0011
2025-09-16 15:10:11,Model 33,encrypted-fhe,Time,54.4721
2025-09-16 15:10:11,Model 33,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:10:11,Model 33,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 15:10:11,Model 33,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:10:11,Model 33,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:10:11,Model 33,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:17:13,Model 34,Validation,MSE,20505273932487589888.0000
2025-09-16 15:17:13,Model 34,Validation,MAE,4296307200.0000
2025-09-16 15:17:13,Model 34,Validation,MAPE,8749184000.0000
2025-09-16 15:17:13,Model 34,Validation,R2,-2217362757659582791680.0000
2025-09-16 15:17:13,Model 34,Validation,EVS,-221355809558375694336.0000
2025-09-16 15:17:13,Model 34,Test,MSE,27907432501280243712.0000
2025-09-16 15:17:13,Model 34,Test,MAE,5129761792.0000
2025-09-16 15:17:13,Model 34,Test,MAPE,10683926528.0000
2025-09-16 15:17:13,Model 34,Test,R2,-2217926129825469169664.0000
2025-09-16 15:17:13,Model 34,Test,EVS,-126600601164081790976.0000
2025-09-16 15:17:13,Model 34,encrypted-fhe,MSE,18857975903230144512.0000
2025-09-16 15:17:13,Model 34,encrypted-fhe,MAE,4252837706.2122
2025-09-16 15:17:13,Model 34,encrypted-fhe,MAPE,9835588217.8186
2025-09-16 15:17:13,Model 34,encrypted-fhe,R2,-2487025991940508221440.0000
2025-09-16 15:17:13,Model 34,encrypted-fhe,EVS,-101726617808595271680.0000
2025-09-16 15:17:13,Model 34,Validation,Time,14.0371
2025-09-16 15:17:13,Model 34,Test,Time,0.0014
2025-09-16 15:17:13,Model 34,encrypted-fhe,Time,54.3380
2025-09-16 15:17:13,Model 34,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:17:13,Model 34,encrypted-fhe,PolyModulusDegree,8192.0000
